0.645,1.32,1.966,1.717,3.572,3.691,5.016,5.312,4.488,5.963,7.611,12.148,15.409,20.209,25.893,33.6,44.283,58.288,79.913
0.645,1.286,2.088,1.763,3.564,3.715,4.936,3.541,4.455,5.966,7.629,12.375,15.658,20.158,25.689,33.822,43.912,61.091,79.701
0.644,1.314,2.241,1.698,3.621,3.7,5.062,3.495,4.463,6.02,7.552,12.286,15.431,20.42,25.726,33.589,44.091,58.719,79.486
0.636,1.329,1.989,1.718,3.858,3.697,4.906,3.581,4.509,6.015,7.631,12.246,15.303,20.233,25.918,33.753,44.037,58.315,79.707
0.641,1.299,2.235,1.694,3.545,3.776,4.938,3.482,4.454,5.953,7.62,12.279,15.284,20.105,25.623,33.636,44.022,58.583,79.579
0.639,1.314,1.996,1.714,3.615,3.662,5.114,3.506,4.452,6.021,7.556,12.29,15.364,20.096,25.827,33.447,44.138,58.648,79.61
0.632,1.296,2.003,1.722,3.82,3.647,4.998,3.498,4.485,5.987,7.666,12.344,15.533,20.424,25.771,33.808,44.453,58.478,82.143
0.638,1.273,1.957,1.71,3.592,3.655,5.111,3.491,4.421,6.001,7.606,12.251,15.35,20.126,25.604,33.506,44.188,58.655,79.679
0.626,1.283,1.961,1.745,3.61,3.667,5.004,3.464,4.44,6.046,7.787,12.248,15.32,20.12,25.879,33.657,44.349,58.272,79.964
0.824,1.455,2.131,1.714,3.838,3.699,4.981,3.464,4.516,6.037,7.583,12.225,15.383,20.18,25.832,33.777,43.85,58.419,79.795
0.637,1.304,2.244,1.701,3.76,3.658,5.012,3.553,4.454,5.962,7.615,12.195,19.605,20.086,25.86,35.673,45.696,58.494,80.005
